,lemma_review,nltk_sentiment,sentiment
1387,"['london', 'heathrow', 'keflavik', 'good', 'experience', 'club', 'europe', 'cabin', 'really', 'business', 'class', 'cabin', 'economy', 'centre', 'seat', 'converted', 'table', 'lack', 'leg', 'room', 'reduced', 'seat', 'recline', 'cabin', 'fine', 'meal', 'served', 'good', 'simple', 'starter', 'decent', 'hot', 'main', 'course', 'tasty', 'dessert', 'endless', 'drink', 'hot', 'drink', 'available', 'flight', 'senior', 'cabin', 'crew', 'looking', 'cabin', 'good', 'could', 'enough', 'cabin', 'clean', 'direction', 'boarding', 'plane', 'london', 'keflavik', 'straightforward']",1,Positive
1388,"['larnaca', 'london', 'heathrow', 'despite', 'executive', 'member', 'booking', 'seat', '9', 'month', 'flight', 'last', '3', 'flight', 'seat', 'changed', 'last', 'time', 'family', 'split', 'despite', 'booking', 'row', '10', 'last', 'september', 'one', 'mind', 'much', 'third', 'time', '6', 'month', 'called', 'ba', 'even', 'emailed', 'social', 'medium', 'team', 'even', 'airport', 'tried', 'rectify', 'situation', 'one', 'interested', 'even', 'prepared', 'tell', 'service', 'attitude', 'ba', 'shocking', 'since', 'alex', 'cruz', 'came', 'airline', 'gone', 'downhill', 'fast', 'hard', 'believe']",1,Positive
1389,"['san', 'jose', 'london', 'gatwick', 'return', 'outward', 'flight', 'delayed', 'hour', 'san', 'jose', 'due', 'poor', 'weather', 'pilot', 'kept', 'passenger', 'informed', 'situation', 'regular', 'interval', 'flight', 'lucky', 'enough', 'two', 'empty', 'seat', 'alongside', 'aisle', 'seat', 'man', 'seat', 'directly', 'front', 'mine', 'reclined', 'seat', 'fully', 'soon', 'took', 'making', 'impossible', 'hold', 'book', 'reading', 'distance', 'jiggled', 'bounced', 'watched', 'ife', 'would', 'miserable', 'flight', 'without', 'seat', 'move', 'along', 'cabin', 'staff', 'friendly', 'efficient', 'disappear', 'meal', 'service', 'answered', 'passenger', 'call', 'made', 'round', 'water', 'fruit', 'juice', 'food', 'good', 'quality', 'despite', 'delay', 'good', 'experience', 'return', 'boarding', 'swift', 'efficient', 'cabin', 'staff', 'friendly', 'helpful', 'food', 'interesting', 'outward', 'leg', 'perfectly', 'acceptable', 'usually', 'try', 'take', 'cheaper', 'flight', 'involving', 'connection', 'direct', 'flight', 'well', 'worth', 'extra', 'expense']",1,Positive
1390,"['london', 'keflavik', 'british', 'airway', 'lost', 'one', 'bag', 'way', 'iceland', 'week', 'long', 'vacation', 'understandable', 'bag', 'get', 'delayed', 'time', 'however', 'attempted', 'contact', 'british', 'airway', 'concerning', 'delayed', 'bag', 'ask', 'help', 'getting', 'hotel', 'room', 'disconnected', 'multiple', 'time', 'given', 'contact', 'number', 'turned', 'fax', 'number', 'delayed', 'bag', 'contained', 'sleeping', 'bag', 'tent', 'one', 'week', 'camping', 'trip', 'knowing', 'could', 'reimbursed', 'hotel', 'seeing', 'hotel', 'iceland', 'cost', 'upwards', '200', 'night', 'forced', 'sleep', 'rental', 'car', 'next', 'day', 'able', 'rent', 'tent', 'since', 'making', 'claim', 'reimbursement', 'british', 'airway', 'done', 'everything', 'power', 'avoid', 'reimbursement', 'told', 'partner', 'purchased', 'ticket', 'must', 'fax', 'written', 'permission', 'handle', 'claim', 'even', 'though', 'baggage', 'name', 'paid', 'cost', 'tent', 'rental', 'toiletry', 'item', 'paid', 'credit', 'card', 'shameful', 'company', 'operate', 'way', 'treat', 'people', 'poorly', 'urge', 'avoid', 'cost']",-1,Negative
1391,"['tokyo', 'haneda', 'london', 'heathrow', 'return', 'leg', 'code', 'share', 'flight', 'jal', 'flew', 'jal', 'way', 'service', 'superb', 'meal', 'delicious', 'return', 'felt', 'embarrassed', 'ba', 'national', 'airline', 'mainly', 'due', 'absolutely', 'abysmal', 'meal', 'quality', 'white', 'fish', 'consisted', '3', 'tiny', 'piece', 'fish', 'surrounded', 'brown', 'fatty', 'unidentifiable', 'flavourless', 'mass', 'tiny', 'token', 'broccoli', 'greenish', 'brown', 'mush', 'service', 'efficient', 'bordering', 'perfunctory', 'luckily', 'brought', 'food', 'board', 'please', 'ba', 'either', 'away', 'long', 'haul', 'meal', 'altogether', 'mooted', 'declare', 'budget', 'airline', 'status', 'serve', 'appetising', 'le', 'embarrassing', 'fare', 'stay', 'stuck', 'middle', 'long']",1,Positive
1392,"['absolutely', 'appalling', 'airline', 'would', 'definetly', 'recommend', 'flew', 'rome', 'london', 'heathrow', 'compared', 'like', 'qatar', 'emirate', 'qantas', 'come', 'close', 'never', 'travel', 'british', 'airway', 'flight', 'delayed', 'london', 'rome', '1hr', '2', 'captain', 'could', 'neither', 'take', 'land', 'smoothly', 'perfect', 'condition', 'food', 'shocking', 'priced', 'plane', 'dated', 'steward', 'stewardess', 'rude', 'unprofessional', 'compared', 'professionalism', 'airline', 'staff']",-1,Negative
1393,"['amsterdam', 'gatwick', 'check', 'easy', 'thanks', 'fast', 'help', 'check', 'desk', 'staff', 'gate', 'friendly', 'ensured', 'boarding', 'take', 'huge', 'amount', 'time', 'welcome', 'board', 'exceptional', 'however', 'cabin', 'crew', 'service', 'quite', 'regular', 'remainder', 'flight', 'ie', 'nothing', 'exceptional', 'poor', 'seat', 'looked', 'appealing', 'seam', 'point', 'upright', 'horizontal', 'part', 'seat', 'meet', 'line', 'make', 'slightly', 'uncomfortable', 'sit', 'great', 'shame', 'good', 'looking', 'cabin', 'took', 'twenty', 'minute', 'intended', 'time', 'due', 'late', 'start', 'boarding', 'extended', 'taxi', 'time', 'however', 'pilot', 'great', 'job', 'keeping', 'u', 'informed', 'reason', 'delay', 'current', 'progress', 'making', 'lost', 'time', 'overall', 'flight', 'pretty', 'regular', 'ba', 'good', 'ground', 'staff', 'useful', 'information', 'delay', 'friendly', 'cabin', 'crew', 'made', 'good', 'service']",1,Positive
1394,"['flew', 'zurich', 'london', 'heathrow', 'flown', '14', 'time', 'british', 'airway', 'last', '5', 'month', 'seen', 'noticeable', 'degradation', 'service', 'flight', 'frequently', 'late', 'cancelled', 'staff', 'worn', 'smart', 'full', 'energy', 'sadly', 'seem', 'lost', 'pride', 'huge', 'shame']",-1,Negative
1395,"['new', 'york', 'cape', 'town', 'via', 'london', 'heathrow', 'huge', 'disappointment', 'even', 'worse', 'put', 'context', 'british', 'airway', 'used', 'decided', 'fly', 'first', 'stand', 'club', 'world', 'backward', 'seat', 'forward', 'facing', 'seat', 'almost', 'aisle', 'claustrophic', 'poor', 'overhead', 'storage', 'plane', 'seat', 'narrow', 'poor', 'seat', 'control', 'unable', 'independently', 'control', 'different', 'seat', 'ax', 'foot', 'rest', 'set', 'manually', 'american', 'airline', 'cathay', 'pacific', 'new', 'business', 'class', 'product', 'far', 'better', 'ba', 'first', 'class', 'avod', 'great', 'one', 'leg', 'new', 'pansonic', 'system', 'dreadful', '2nd', 'leg', 'old', 'system', 'food', 'mediocre', 'best', 'breakfast', 'jfk', 'lhr', 'passable', 'dinner', 'lhr', 'cpt', 'passible', 'wife', 'fish', 'okay', 'hamburger', 'inedible', 'meal', 'service', 'slow', 'cabin', 'crew', 'jfk', 'excellent', 'cape', 'town', 'passable', 'changing', 'plane', 'heathrow', 't5', 't3', 'nightmar', 'oneworld', 'emerald', 'never']",1,Positive
1396,"['managed', 'get', 'upper', 'deck', 'rare', 'flying', 'london', 'philadelphia', 'cabin', 'unclean', 'earbuds', 'paper', 'floor', 'previous', 'flight', 'hello', 'gold', 'status', 'became', 'clear', 'british', 'airway', 'sort', 'work', 'rule', 'one', 'stewardess', 'upstairs', 'three', 'hour', 'serve', 'dinner', 'bland', 'tasteless', 'cabin', 'service', 'director', 'never', 'appeared', 'despite', 'tv', 'screen', 'refusing', 'stay', 'open', 'position', 'never', 'ever', 'pay', 'thousand', 'pound', 'bland', 'insulting', 'service']",1,Positive
1397,"['florence', 'bristol', 'positive', 'first', 'experience', 'try', 'fly', 'ba', 'future', 'booked', 'flight', '11', '13', 'year', 'old', 'automatically', 'allocated', 'seat', 'charge', '23kg', 'checked', 'luggage', 'included', 'additional', 'charge', 'yet', 'flight', 'still', 'worked', 'cheapest', 'hour', 'flight', 'online', 'check', 'noticed', 'daughter', 'name', 'mispelt', 'ticket', 'telephoned', 'ba', '24', 'hour', 'helpline', 'ticket', 'changed', 'reissued', 'within', 'hour', 'received', 'call', 'back', 'update', 'part', 'way', 'process', 'charge', 'hassle', 'staff', 'customer', 'service', 'ground', 'staff', 'flight', 'crew', 'friendly', 'staff', 'return', 'flight', 'went', 'way', 'try', 'help', 'young', 'mum', 'upset', 'child', 'given', 'meal', 'water', 'drink', '2h', '20m', 'flight', 'flight', 'bristol', 'everything', 'included', 'ticket', 'soft', 'drink', 'couple', 'front', 't', 'meal', 'salmon', 'couscous', 'bread', 'cheese', 'mint', 'way', 'back', 'choice', 'falafel', 'couscous', 'chicken', 'salad', 'chocolate', 'brownie', 'meal', 'actually', 'really', 'nice', 'flight', 'depart', 'late', 'different', 'believe', 'unavoidable', 'reason', 'given', 'adequate', 'explanation', 'flight', 'italy', 'still', 'arrived', 'early', 'explanation', 'boarding', 'return', 'flight', 'might', 'helpful', 'although', 'nobody', 'seemed', 'concerned', 'passenger', 'got', 'gate', 'held', 'flight', 'bothered', 'airline', 'flew', 'criterion', 'could', 'fly', 'local', 'airport', 'cheaply', 'possible', 'ba', 'came', 'cheaper', 'airline', 'particular', 'flight', 'criterion', 'still', 'exist', 'certainly', 'looking', 'ba', 'first', 'future']",1,Positive
1398,"['salzburg', 'gatwick', 'awful', 'experience', 'flight', 'delayed', 'due', 'operational', 'reason', 'forgiven', 'thing', 'happen', 'ba', 'handling', 'salzburg', 'apologise', 'delay', 'boarded', 'full', 'flight', '4', 'crew', 'member', '2', 'serve', 'club', '8', 'passenger', '2', 'serve', '120', 'economy', 'passenger', 'usual', 'fight', 'bag', 'space', 'desperate', 'water', 'asked', 'crew', 'buy', 'water', 'dragged', 'trolley', 'front', 'cabin', 'seat', '23c', 'right', 'back', 'told', 'wait', 'trolley', 'wait', 'wait', 'fasten', 'seat', 'belt', 'descent', 'gatwick', 'trolley', 'get', 'seat', 'row', '20', '2', 'member', 'crew', 'still', 'struggling', 'take', 'card', 'payment', 'tell', 'row', '20', 'service', 'closed', 'pas', 'trolley', 'back', 'behind', 'galley', 'csd', 'stand', 'chatting', 'club', 'galley', 'crew', 'member', '1', '4', 'cabin', 'given', 'chance', 'even', 'buy', 'glass', 'water', '2', 'hour', 'dinner', 'time', 'flight', 'smile', 'crew', 'busy', 'math', 'selling', 'even', 'flight', 'map', 'help', 'pas', 'time', 'terrible', 'airline', 'national', 'disgrace', 'worse', 'budget', 'carrier', 'high', 'price', 'terrible', 'customer', 'service', 'rating', '2', '10', 'got', 'safely']",-1,Negative
1399,"['nice', 'london', 'heathrow', 'must', 'downgrade', 'rating', 'british', 'airway', 'truly', 'reflect', 'bad', 'thing', 'become', 'flight', 'delayed', 'happens', 'accept', 'ba', 'ground', 'staff', 'handling', 'awful', 'point', 'zero', 'reality', 'boarded', 'fighting', 'overhear', 'bin', 'space', 'pilot', 'give', 'polite', 'nice', 'apology', 'cabin', 'staff', 'service', 'always', 'stronger', 'point', 'terrible', 'aside', 'fact', '2', 'steward', 'smelt', 'poured', 'complete', 'bottle', 'aftershave', 'head', 'unpleasant', 'confined', 'space', 'service', 'u', 'lowly', 'passenger', 'condescending', 'rude', 'seemed', 'intent', 'making', 'stupid', 'face', 'snide', 'comment', 'passenger', 'full', 'hearing', 'many', 'u', 'acceptable', 'sadly', 'almost', 'stationary', 'aisle', 'trying', 'sell', 'food', 'drink', 'suffer', 'long', 'period', 'rudeness', 'ba', 'management', 'fired', 'least', 'ceo', 'mr', 'cruz', 'destroying', 'national', 'airline', 'grumpy', 'old', 'man', 'customer', '50', 'year', 'experience', 'flying', 'british', 'airway', 'boac', 'bea', 'direct', 'witness', 'demise', 'great', 'airline']",-1,Negative
1400,"['athens', 'newcastle', 'via', 'london', 'another', 'miserable', 'experience', 'woken', '7am', 'text', 'say', '13', '30', 'flight', 'heathrow', 'cancelled', 'operational', 'reason', 'phone', 'number', 'listed', 'rearrange', 'one', 'open', 'till', '9am', 'gmt', 'greek', 'one', 'longer', 'use', 'website', 'also', 'useless', 'experiencing', 'technical', 'difficulty', 'try', 'later', '2', 'stressful', 'hour', 'later', 'managed', 'get', 'rebooked', 'onto', 'much', 'later', 'flight', 'downgraded', 'sector', 'still', 'happy', 'involuntarily', 'downgraded', 'last', 'ba', 'flight', 'easter', 'athens', 'used', 'great', 'ba', 'lounge', 'provided', 'someone', 'else', 'varied', 'airline', 'pretty', 'grim', 'partly', 'filled', 'numerous', 'disgruntled', 'passenger', 'also', 'downgraded', 'cancelled', 'flight', 'flight', 'adequate', 'different', 'really', 'service', 'budget', 'airline', 'crew', 'apologetic', 'situation', 'clearly', 'feel', 'voice', 'ba', 'direction', 'athens', 'ground', 'staff', 'superb', 'dealing', 'unhappy', 'people', 'albeit', 'unable', 'say', 'much', 'apologise', 'say', 'make', 'sure', 'complain', 'claim', 'ba', 'lucky', 'brilliant', 'front', 'house', 'staff', 'cabin', 'crew', 'without', 'already', 'deserted', 'still', 'waiting', 'response', 'airline', 'eu', 'compensation', 'downgrade', 'almost', '2', 'week', 'submitting', 'form', 'email', 'could', 'surely', 'automatic', 'managed', 'u', 'airline', 'contrast', 'recent', 'air', 'france', 'experience', 'far', 'trivial', 'nature', 'within', '24', 'hour', 'received', 'voucher', 'personal', 'apology']",1,Positive
1401,"['london', 'heathrow', 'paris', 'orly', 'terminal', '5', 'busy', 'lounge', 'ok', 'kid', 'area', 't5', 'north', 'limited', 'take', 'youngest', 'downstairs', 'aircraft', 'ok', 'could', 'cleaner', 'lunch', 'ok', 'short', 'sector', 'summary', 'ok', 'however', 'really', 'expect', 'premium', 'cabin', 'regret', 'admit', 'booked', 'next', 'longhaul', 'business', 'class', 'flight', 'another', 'provider', 'ba', 'retain', 'premium', 'client', 'continue', 'current', 'model', 'sure', 'use', 'point', 'etc', 'remain', 'loyal', 'however', 'u', 'pay', 'hard', 'earned', 'cash', 'club', 'world', 'begin', 'take', 'business', 'elsewhere', 'particular', 'flight', 'fault', 'general', 'trend', 'downwards']",1,Positive
1402,"['toulouse', 'london', 'heathrow', 'airline', 'one', 'day', 'get', 'comeuppance', 'posing', 'quality', 'flag', 'carrier', 'said', 'expense', 'spared', 'branding', 'operating', 'cheap', 'sleazy', 'budget', 'airline', 'thanks', 'rationale', 'greedy', 'cynical', 'new', 'management', 'bronze', 'status', 'ba', 'executive', 'club', 'flown', 'dozen', 'time', 'past', 'year', 'business', 'economy', 'increasingly', 'irritated', 'chose', 'collect', 'point', 'particular', 'airline', 'caught', 'meltdown', 'may', 'flying', 'rhodes', 'london', 'one', 'lucky', 'one', 'remember', 'surreal', 'news', 'report', 'passenger', 'stranded', 'world', '4', 'day', 'purchase', 'new', 'ticket', 'charter', 'flight', 'rhodes', 'airport', 'flight', 'cancelled', 'along', 'hundred', 'ba', 'flight', 'may', 'incidentally', 'ghastly', 'tui', 'replacement', 'flight', 'arrived', 'much', 'later', 'flight', 'booked', 'lost', 'pre', 'paid', 'hotel', 'booking', 'airport', 'airline', 'refused', 'refund', 'lodged', 'claim', 'airline', 'refunded', 'cancelled', 'flight', 'new', 'flight', 'along', 'eu', 'compensation', 'sent', 'second', 'email', 'month', 'first', 'claim', 'simply', 'neglected', 'raise', 'cheque', 'according', 'customer', 'agent', 'customer', 'service', 'beyond', 'atrocious', 'suspect', 'swear', 'company', 'oath', 'never', 'genuinely', 'apologise', 'ba', 'failing', 'get', 'bear', 'u', 'trying', 'really', 'hard', 'lest', 'actually', 'saying', 'sorry', 'incur', 'legal', 'liability', 'unfortunately', 'due', 'fly', 'end', 'month', 'belfast', 'two', 'call', 'contact', 'center', 'based', 'india', 'poor', 'connection', 'amateur', 'communication', 'overall', 'still', 'know', 'travel', 'companion', 'allowed', 'travel', 'domestic', 'flight', 'canadian', 'citizen', 'without', 'uk', 'id', 'document', 'customer', 'agent', 'spoke', 'gave', 'contradictory', 'answer', 'turn', 'run', 'contrary', 'almost', 'non', 'existent', 'information', 'provided', 'website', 'flight', 'booked', 'actually', 'taken', 'place', 'turn', 'found', 'stuck', 'along', 'fellow', 'passenger', 'tarmac', 'hour', 'half', 'bdx', 'plane', 'lost', 'takeoff', 'spot', 'waited', 'delayed', 'passenger', 'would', 'admit', 'fault', 'nope', 'air', 'traffic', 'control', 'fault', 'held', 'tarmac', 'tl', 'hour', 'whilst', 'sorted', 'luggage', 'mistakenly', 'put', 'plane', 'retrieved', 'used', 'bottle', 'rancid', 'baby', 'milk', 'club', 'seat', 'apology', 'flight', 'attendant', 'seemed', 'annoyed', 'handle', 'sat', 'seat', 'totally', 'encrusted', 'potato', 'chip', 'apparently', 'used', 'confetti', 'previous', 'passenger', 'found', 'wedged', 'totally', 'drunken', 'abusive', 'passenger', 'club', 'scolding', 'flight', 'attendant', 'threatening', 'arrested', 'arrival', 'mentioned', 'one', 'luckier', 'passenger']",-1,Negative
1403,"['london', 'city', 'dusseldorf', 'return', 'flight', 'operated', 'behalf', 'ba', 'eastern', 'airway', 'cabin', 'clean', 'aircraft', 'check', 'wait', 'airport', 'reasonable', 'however', 'good', 'part', 'trip', 'cease', 'cabin', 'crew', 'must', 'member', 'basil', 'fawlty', 'school', 'catering', 'outward', 'flight', '3', 'passenger', 'business', 'class', 'cabin', 'onboard', 'menu', 'handed', 'three', 'u', 'young', 'stewardess', 'took', 'order', 'heard', 'crash', 'young', 'stewardess', 'promptly', 'dropped', 'one', 'meal', 'told', 'u', 'aircraft', 'two', 'meal', 'asked', 'volunteer', 'give', 'meal', 'meal', 'reasonable', 'quality', 'well', 'presented', 'arrival', 'dusseldorf', 'aircraft', 'parked', 'remote', 'stand', 'taken', 'bus', 'wrong', 'terminal', 'arrival', 'board', 'airport', 'say', 'terminal', 'dropped', 'terminal', 'delivered', 'terminal', 'walk', 'terminal', 'met', 'return', 'flight', 'another', 'example', 'sub', 'standard', 'ground', 'handling', 'agent', 'ba', 'becoming', 'famous', 'overseas', 'airport', 'check', 'open', '90', 'minute', 'fight', 'lcy', '2', 'hour', 'flight', 'lhr', 'see', 'money', 'saving', 'wiz', 'ground', 'handling', 'agent', 'dusseldorf', 'flight', 'lcy', 'may', 'max', '100', 'pax', 'would', 'able', 'see', 'flight', 'loading', 'day', 'check', 'staff', 'reasonable', 'two', 'smart', 'let', 'young', 'female', 'club', 'europe', 'tattooed', 'slightly', 'outlandish', 'hairstyle', 'looked', 'totally', 'place', 'uniform', 'flight', 'seemed', 'catering', 'problem', 'business', 'class', '6', 'pax', '3', 'meal', 'meant', '3', 'passenger', 'offered', 'called', 'ham', 'chasse', 'croissant', 'looked', 'seen', 'better', 'day', 'cabin', 'crew', 'fell', 'standard', 'expect', 'budget', 'airline', 'wizz', 'ryanair', 'fact', 'better', 'staff', 'eastern', 'airway', 'crew', 'maybe', 'one', 'failed', 'airline', 'selection', 'process', 'disgusted', 'lack', 'professionism', 'customer', 'service', 'skill', 'crew', 'displayed', 'arrival', 'lcy', 'become', 'apparent', 'ground', 'handling', 'agent', 'dusseldorf', 'failed', 'load', 'bag', 'flight', 'left', 'somewhere', 'region', '8', 'passenger', 'case', 'behind', 'handling', 'agent', 'lcy', 'could', 'bothered', 'take', 'proactive', 'approach', 'ensure', 'bag', 'followed', 'next', 'flight', 'phone', 'monday', 'evening', 'gave', 'detail', 'content', 'case', 'update', 'system', 'morning', 'spoke', 'member', 'senior', 'management', 'dussledorf', 'airport', '4', 'hour', 'call', 'bag', 'found', 'baggage', 'handling', 'area', 'airport', 'put', 'late', 'flight', 'tonight', 'mean', 'get', 'nearly', '4', 'day', 'became', 'missed', 'pity', 'cant', 'review', 'ground', 'handling', 'agent', 'airport', 'would', 'let', 'negative', 'result', 'posted']",-1,Negative
